fid,ele,dist_cum,lat,lon
1118,1367.65,533362.817404653,34.684144,-118.498689
1119,1383.57,533585.685399712,34.684028,-118.501117
1120,1376.11,533792.512092176,34.685284,-118.502785
1121,1367.15,534135.340354941,34.687543,-118.505338
1122,1388.35,534512.648708495,34.687033,-118.509409
1123,1404.74,534862.068566005,34.688488,-118.512791
1124,1404.44,535176.991403445,34.688549,-118.516227
1125,1419.16,535477.546898562,34.688546,-118.519507
1126,1420.85,535703.871577625,34.687149,-118.521307
1127,1453.59,536289.775804811,34.689087,-118.527255
1128,1486.4,536815.78639697,34.685588,-118.531129
1129,1524.72,537165.368696701,34.686526,-118.534771
1130,1531.5,537694.336877154,34.686876,-118.540528
1131,1546.4,538262.353214416,34.687351,-118.5467
1132,1575.31,538609.98174625,34.690385,-118.545751
1133,1602.27,539431.497693678,34.691682,-118.554578
1134,1555.1,539931.706392734,34.694827,-118.55849
1135,1553.49,540637.621266428,34.698533,-118.564753
1136,1520.93,541134.729979085,34.701626,-118.568679
1137,1514.43,541635.061451673,34.703876,-118.573412
1138,1523.85,542249.308055176,34.702679,-118.579958
1139,1474.63,542686.204846245,34.706367,-118.581631
1140,1463.82,543256.983866403,34.708629,-118.587227
1141,1441.92,543722.000191326,34.709415,-118.592213
1142,1443.53,544071.815818997,34.7093,-118.596029
1143,1526.95,544494.776854984,34.706437,-118.599078
1144,1614.2,544989.04759107,34.70518,-118.604254
1145,1671.06,545448.659996677,34.703889,-118.609021
1146,1720.04,545836.069617509,34.702855,-118.61306
1147,1694.64,546315.383550699,34.703908,-118.618134
1148,1686.65,546709.029848229,34.706477,-118.621098
1149,1686.63,547140.105547542,34.709833,-118.62347
1150,1666.96,547438.560925887,34.711731,-118.625779
1151,1636.13,547857.477135975,34.710685,-118.630173
1152,1656.87,548237.037526761,34.711736,-118.634116
1153,1698.55,548903.766679204,34.715782,-118.639498
1154,1698.4,549332.797693929,34.714778,-118.644021
1155,1718.94,549633.052959319,34.714667,-118.647296
1156,1740.88,550138.887604863,34.712817,-118.652343
1157,1733.43,550511.302442828,34.715952,-118.653797
1158,1663.54,551169.129737806,34.721869,-118.654269
1159,1557.53,551854.95814929,34.726255,-118.659546
1160,1496.77,552334.847328689,34.730512,-118.660477
1161,1404.49,552775.548431242,34.733996,-118.658165
1162,1342.66,552980.690908972,34.735074,-118.656345
1163,1274.44,553113.539589377,34.736233,-118.65671
1164,1225.61,553408.651409612,34.738886,-118.656947
1165,1175.7,554114.850268319,34.736547,-118.649775
1166,1180.53,554856.108323823,34.736248,-118.641689
1167,1134.56,555266.194899376,34.739776,-118.640352
1168,1131.62,555548.010665605,34.742312,-118.640532
1169,1094.74,555891.348158894,34.745365,-118.641147
1170,1145.98,556268.845424179,34.748718,-118.64185
1171,1066.04,556710.809829059,34.752652,-118.641088
1172,1114.71,557126.294026039,34.753658,-118.636717
1173,1097.47,557462.096945218,34.753962,-118.633068
1174,1120.33,557830.484463445,34.752707,-118.629343
1175,1120.67,558176.233465144,34.753605,-118.625727
1176,1066.85,558641.369534659,34.753627,-118.620647
1177,1095.32,559160.639030677,34.753374,-118.614984
1178,1045.74,559665.141395552,34.75552,-118.610126
1179,1019.24,560047.094295003,34.758532,-118.608105
1180,1020.73,560668.92837609,34.763789,-118.610462
1181,956.25,561147.311012803,34.767479,-118.607758
1182,906.51,563800.943465803,34.787933,-118.592727
1183,879.89,565611.662287971,34.803504,-118.586794
1184,944.6,569423.477454209,34.837113,-118.57813
1185,945.73,571182.315715976,34.842018,-118.559844
1186,945.76,572678.634278754,34.850131,-118.546774
1187,946.04,574254.943990155,34.853084,-118.529914
1188,945.64,575588.610441913,34.857581,-118.516389
1189,947.49,577279.443084123,34.855582,-118.498059
1190,872,580873.661804531,34.859098,-118.458987
1191,948.9,583451.342107069,34.881626,-118.452084
1192,943.58,585071.065715511,34.896226,-118.451994
1193,978.38,586390.154368526,34.904366,-118.462514
1194,1126.33,589633.457517697,34.932868,-118.470412
1195,1277.81,592136.509946348,34.955399,-118.471855
1196,1329.91,593235.614212562,34.965299,-118.471396
1197,1473.94,594089.408776601,34.97297,-118.470643
1198,1475.58,594831.914922289,34.979397,-118.468374
1199,1482.82,595571.480779038,34.973737,-118.464095
1200,1513.38,595980.555245717,34.976675,-118.461388
1201,1526.14,596238.113625395,34.977793,-118.458916
1202,1559.49,596528.97630995,34.977372,-118.455772
1203,1550.68,597125.579115523,34.973572,-118.451149
1204,1514.06,597545.874326222,34.970711,-118.448132
1205,1427.04,598020.752813485,34.974428,-118.445553
1206,1461.35,598172.7579674,34.974648,-118.44391
1207,1524.98,598534.639414984,34.974395,-118.439959
1208,1586.31,598699.678714961,34.975853,-118.440318
1209,1687.51,599233.292211399,34.980466,-118.438663
1210,1738.17,599796.326209764,34.985135,-118.436246
1211,1830.31,600222.970681837,34.988089,-118.439238
1212,1876.38,600971.645046372,34.992808,-118.433376
1213,1904.95,601631.641468643,34.998664,-118.432102
1214,1907.37,602220.043661457,35.003951,-118.43159
1215,1872.34,603096.427798982,35.009414,-118.424655
1216,1834.09,603661.853772247,35.009982,-118.418499
1217,1844.16,604324.199338928,35.009053,-118.411331
1218,1793.1,604866.074685147,35.013896,-118.41056
1219,1734.84,605280.816978096,35.016966,-118.407967
1220,1660.7,605537.015610287,35.018013,-118.405465
1221,1654.2,606276.37440213,35.021554,-118.398602
1222,1621.26,606683.03098501,35.023419,-118.394766
1223,1633.1,607278.38659136,35.025912,-118.388989
1224,1578.78,607831.706914885,35.030589,-118.386883
1225,1531.35,608255.663751962,35.032042,-118.382586
1226,1466,609256.483028928,35.039065,-118.375702
1227,1387.14,609594.030131315,35.040361,-118.372355
1228,1357.8,609971.809850874,35.042337,-118.368983
1229,1331.67,610494.325086567,35.044626,-118.363978
1230,1254.43,611181.936597844,35.049281,-118.359002
1231,1258.74,611618.268892345,35.052378,-118.356054
1232,1267.75,612282.243228387,35.057738,-118.352816
1233,1308.52,613050.610050434,35.061993,-118.34617
1234,1350.11,613725.314401823,35.067408,-118.342803
1235,1370.12,614542.226040612,35.0686,-118.333965
1236,1388.01,614997.313196645,35.070157,-118.329349
1237,1374.12,615447.135313654,35.07147,-118.324683
1238,1409.6,616295.181952843,35.07656,-118.317746
1239,1451.22,617080.706550268,35.07987,-118.310132
1240,1416.25,617647.720262261,35.084638,-118.307893
1241,1332.64,617914.838493936,35.086984,-118.308552
1242,1253.94,618118.261147278,35.088741,-118.307914
1243,1190.5,618390.255455527,35.090822,-118.309491
1244,1171.05,620227.391373127,35.10008,-118.292786
1245,1152.59,622184.533044723,35.104801,-118.272103
1246,1208.19,623239.200674714,35.109907,-118.262345
1247,1221.88,623711.347466087,35.10999,-118.257167
1248,1272.2,623949.35004365,35.112122,-118.256877
1249,1344.81,624334.186073947,35.113653,-118.260665
1250,1419.85,624522.804883806,35.114975,-118.261966
1251,1467.43,624732.67222495,35.115383,-118.264214
1252,1543.41,624978.826694506,35.117434,-118.265244
1253,1620.43,625339.149415807,35.120057,-118.267575
1254,1686.4,625841.055969359,35.124104,-118.270036
1255,1721.48,626296.528399558,35.128122,-118.271062
1256,1784.61,626908.155606829,35.133634,-118.270935
1257,1861.31,627707.222563675,35.138858,-118.264899
1258,1852.29,628387.834592103,35.141998,-118.258483
1259,1840.99,629275.114678574,35.148576,-118.252945
1260,1886.99,629776.548715006,35.152966,-118.254254
1261,1866.05,630235.542254103,35.157078,-118.254809
1262,1881.15,630951.421730979,35.163371,-118.256546
1263,1807.44,631426.291065283,35.165849,-118.252296
1264,1726.45,632014.009925048,35.169074,-118.247178
1265,1645.69,632544.268258183,35.173771,-118.246101
1266,1629.55,633089.010917299,35.178437,-118.247963
1267,1673.64,633358.011451502,35.179293,-118.2452
1268,1745.05,633887.49409886,35.183675,-118.242897
1269,1790.56,634437.186558504,35.18825,-118.24058
1270,1826.54,634895.57123621,35.192289,-118.23952
1271,1842.05,635558.830209479,35.196873,-118.234845
1272,1788.54,636136.547724681,35.198897,-118.229
1273,1777.62,636661.910688696,35.203409,-118.230751
1274,1717.97,637314.23892359,35.209095,-118.232575
1275,1706.72,637572.825189326,35.211252,-118.233651
1276,1707.69,637970.208021109,35.214832,-118.233512
1277,1673.91,638438.655424025,35.218699,-118.231446
1278,1684.47,638692.90312911,35.220799,-118.230328
1279,1695.79,639195.146461526,35.224575,-118.233371
1280,1663.5,639628.652470696,35.227282,-118.236805
1281,1610.32,640367.845124245,35.233804,-118.238465
1282,1587.37,640972.199239752,35.238651,-118.241495
1283,1599.69,641555.551145039,35.241113,-118.247158
1284,1601.75,641897.724349965,35.243357,-118.249737
1285,1606.34,642463.577391512,35.248363,-118.248547
1286,1529.48,643067.758646484,35.253613,-118.246783
1287,1452.94,643629.620263193,35.257799,-118.250258
1288,1463.47,644030.287879229,35.261363,-118.250969
1289,1520.7,644617.787531749,35.265839,-118.247519
1290,1528.84,645050.487848239,35.26971,-118.248099
1291,1535.81,645313.034417078,35.27174,-118.246616
1292,1538.77,645857.526713713,35.275228,-118.250826
1293,1558.83,646401.170895863,35.279395,-118.25397
1294,1556.94,646862.912646027,35.282292,-118.257614
1295,1591.62,647477.014623757,35.280918,-118.264153
1296,1613.68,648025.339206739,35.285099,-118.267367
1297,1630.27,648503.394777118,35.288167,-118.271057
1298,1633.47,649241.469761651,35.294635,-118.269159
1299,1591.8,649684.313647628,35.297074,-118.265305
1300,1520.71,650233.156761156,35.301779,-118.267169
1301,1603.01,651151.342298988,35.309999,-118.268341
1302,1627.45,651633.242968961,35.314298,-118.267584
1303,1753.76,652707.587295606,35.323802,-118.269848
1304,1751.1,653572.943519296,35.329322,-118.276572
1305,1714.28,654202.896543029,35.333512,-118.281248
1306,1702.51,654725.551093662,35.337227,-118.284783
1307,1807.47,655255.408797552,35.341379,-118.281903
1308,1863.76,656395.900338875,35.346459,-118.29281
1309,1847.53,657026.340495256,35.351982,-118.294441
1310,1779.64,657659.801066756,35.357078,-118.297584
1311,1736.65,658076.437122337,35.360832,-118.297465
1312,1717.02,658636.488322645,35.364936,-118.293877
1313,1794.01,659140.80161934,35.369403,-118.29285
1314,1863.46,659756.715289138,35.374813,-118.29437
1315,1908.66,660154.857422205,35.378308,-118.293376
1316,1921.69,660882.566108102,35.383875,-118.297611
1317,1988.66,661431.72930966,35.388576,-118.299503
1318,1963.84,661973.191690235,35.393456,-118.299433
1319,1980.02,662541.909551118,35.398136,-118.301987
1320,2000.08,663030.203096812,35.401644,-118.305233
1321,1974.3,663462.056981426,35.405373,-118.306596
1322,2008.29,663982.645352851,35.410062,-118.306807
1323,2039.1,664549.791436599,35.41515,-118.306205
1324,2069.32,665036.328084677,35.419124,-118.30394
1325,2039.58,665538.00516132,35.423529,-118.305187
1326,1988.35,665838.612381871,35.425565,-118.307371
1327,1954.85,666290.865415219,35.429579,-118.308238
1328,1944.08,666719.676922583,35.433372,-118.309145
1329,1917.54,667343.442354658,35.438879,-118.310528
1330,1905.66,667872.828901833,35.443334,-118.312616
1331,1905.08,668428.993018318,35.447361,-118.316264
1332,1908.17,668735.023846692,35.450116,-118.316099
1333,1939.57,669384.168809788,35.452973,-118.309859
1334,1952.34,670205.372647388,35.45438,-118.300978
1335,1982.78,671001.054298562,35.455973,-118.292432
1336,2034.1,671595.379888576,35.458199,-118.286477
1337,2019.11,672329.384652135,35.456523,-118.278655
1338,1971.7,672940.591669287,35.456121,-118.27194
1339,1932.68,673616.543951676,35.453597,-118.265163
1340,1903.64,674316.898770948,35.454843,-118.2576
1341,1854.62,674751.631564608,35.456921,-118.25354
1342,1829.11,675185.419390129,35.454163,-118.250153
1343,1730.81,675701.868999601,35.455419,-118.244675
1344,1652.55,676452.887130991,35.457768,-118.236916
1345,1584.51,677112.605551785,35.454067,-118.231228
1346,1533.18,677601.551081769,35.451464,-118.226882
1347,1499.2,678184.565365472,35.449264,-118.22105
1348,1474.55,678507.887553246,35.449438,-118.217495
1349,1421.73,679209.969172876,35.454638,-118.213088
1350,1393.66,679590.793352528,35.454368,-118.208906
1351,1416.07,680237.999032983,35.452634,-118.202099
1352,1498.13,681088.465187832,35.451223,-118.192891
1353,1605.91,682300.212896662,35.45758,-118.182037
1354,1601.69,683289.570935519,35.459342,-118.171353
1355,1630.95,683986.134573516,35.464606,-118.167171
1356,1614.98,684636.959457814,35.465186,-118.160036
1357,1622.37,685710.318613856,35.464635,-118.14823
1358,1671.93,686526.800178885,35.471975,-118.147583
1359,1667.38,687121.080859012,35.477316,-118.147088
1360,1650.92,687807.558566649,35.483449,-118.148088
1361,1696.81,688474.153343578,35.489456,-118.148228
1362,1679.07,689336.558324702,35.49217,-118.139322
1363,1625.54,690512.561741442,35.501595,-118.133392
1364,1776.59,691690.916521708,35.511407,-118.128421
1365,1819.18,692220.731367506,35.515974,-118.126715
1366,1797.49,692968.310788105,35.522709,-118.12696
1367,1760.77,693970.96842735,35.531533,-118.129346
1368,1802.79,694583.1846513,35.535649,-118.133842
1369,1721.75,695544.065541097,35.542553,-118.140239
1370,1676.95,696227.918944918,35.548637,-118.141447
1371,1646.9,697218.636374444,35.553731,-118.132473
1372,1728.86,697860.838863439,35.553157,-118.125425
1373,1822.89,698717.253163439,35.551014,-118.116351
1374,1975.18,699314.140959264,35.55613,-118.118387
1375,2076.38,700031.835072119,35.562339,-118.120607
1376,2121.89,700505.060219914,35.56631,-118.122512
1377,2073.36,701397.023560114,35.572724,-118.128444
1378,2031.46,702091.518749937,35.578003,-118.132561
1379,1966.29,702338.439378595,35.580035,-118.13145
1380,1936.17,702735.86605865,35.578475,-118.127503
1381,1906.58,703288.08386595,35.582504,-118.123926
1382,1928.46,703670.707445571,35.585219,-118.121323
1383,1973.53,704132.162906274,35.588625,-118.124245
1384,1930.29,704911.349515194,35.59135,-118.116321
1385,1945.64,705404.952786103,35.595523,-118.118209
1386,2013.06,705970.678875905,35.600529,-118.119395
1387,1988.02,706470.861917787,35.601501,-118.124785
1388,1973.14,706811.174429005,35.604243,-118.123102
1389,1990.93,707391.283027646,35.608824,-118.120016
1390,2022.36,707968.783260709,35.612675,-118.115728
1391,2038.07,708808.872354539,35.617206,-118.108299
1392,2055.24,709762.466308533,35.619397,-118.098121
1393,2053.28,710283.827405707,35.620106,-118.092432
1394,2030.94,711356.116917541,35.620331,-118.080599
1395,2074.53,712054.546254623,35.62517,-118.075668
1396,2113.38,712551.165047669,35.628789,-118.078894
1397,2090.06,713157.959085425,35.63257,-118.074054
1398,2095.99,714005.296484501,35.63521,-118.065276
1399,2098.43,714516.806306638,35.633796,-118.059901
1400,2102.58,714923.227639001,35.632297,-118.055807
1401,2023.75,715603.657514684,35.635457,-118.049369
1402,1953.72,716275.169654142,35.641464,-118.050274
1403,1919.87,716711.459370127,35.64501,-118.052356
1404,1865.14,717552.977294038,35.649545,-118.059804
1405,1788.57,718479.770435911,35.657487,-118.056633
1406,1709.82,718931.21231757,35.655781,-118.052107
1407,1610.27,719820.01448966,35.657236,-118.042455
1408,1560.7,720308.684287759,35.659801,-118.038068
1409,1562.26,720863.377814231,35.664132,-118.035008
1410,1604.54,721565.737095356,35.663089,-118.027357
1411,1700.09,722572.368872288,35.665757,-118.016731
1412,1808.84,723257.093596856,35.671918,-118.017168
1413,1884.9,723900.337088379,35.677639,-118.016018
1414,1902.68,724785.386191009,35.680166,-118.006745
1415,1947.57,725616.282882005,35.687593,-118.005569
1416,2004.13,726655.99721976,35.687217,-117.994092
1417,1991.26,727631.21703886,35.693724,-117.986849
1418,2010.77,728337.218509751,35.699327,-117.983152
1419,2083.36,728910.562379726,35.703736,-117.986456
1420,2117.92,729360.939412248,35.70771,-117.98747
1421,2203.89,729779.662545901,35.710702,-117.99029
1422,2226.4,730387.588242364,35.716071,-117.99163
1423,2190.67,730894.471453022,35.719256,-117.995646
1424,2160.2,731394.725670955,35.723324,-117.99803
1425,2106.37,732117.127627352,35.72771,-118.003931
1426,2026.12,732391.580011724,35.726948,-118.006817
1427,1958.88,732929.350942014,35.731343,-118.009323
1428,1890.26,733481.097475345,35.733101,-118.015028
1429,1799.15,733895.217755202,35.736439,-118.01298
1430,1750.45,734375.823346407,35.740258,-118.015487
1431,1695.97,734859.153723069,35.742679,-118.019929
1432,1641.16,735373.583123901,35.743492,-118.025528
1433,1575.39,735977.533783993,35.745318,-118.031818
1434,1569.23,736449.703165807,35.748062,-118.035808
1435,1645.19,736912.750410448,35.75203,-118.037394
1436,1706.26,737254.696068088,35.754579,-118.035269
1437,1768.79,737723.438214076,35.757842,-118.038561
1438,1709.85,738387.164717285,35.761451,-118.044414
1439,1669.42,739049.400222631,35.763375,-118.037482
1440,1606.19,739518.063005464,35.764626,-118.032532
1441,1559.95,739950.05108581,35.766639,-118.028443
1442,1552.76,740266.527829196,35.768504,-118.031091
1443,1571.09,740641.856168449,35.771828,-118.030321
1444,1645.33,741099.57977535,35.775947,-118.030041
1445,1693.51,741374.959164043,35.776912,-118.027235
1446,1729.45,741803.97269854,35.773099,-118.026448
1447,1799.98,742424.780452038,35.772427,-118.019632
1448,1867.51,742872.006485948,35.774089,-118.015126
1449,1951.9,743030.397690861,35.77541,-118.014462
1450,1993.96,743510.901396912,35.776187,-118.01969
1451,2026.56,743921.297447967,35.779733,-118.020981
1452,2055.4,744389.722591859,35.782515,-118.017084
1453,2101.75,745017.960643203,35.780662,-118.010518
1454,2129.03,745764.539520372,35.783101,-118.002822
1455,2099.42,747086.393720962,35.793556,-118.009832
1456,2077.92,747807.805627085,35.800018,-118.00895
1457,2104.84,748461.374307422,35.804655,-118.013409
1458,2032.73,748871.275115189,35.808262,-118.012429
1459,1971.03,749095.339787269,35.810263,-118.012763
1460,1900.34,749465.239977915,35.812974,-118.010381
1461,1845.09,750114.349894568,35.816969,-118.015628
1462,1792.33,750645.674240696,35.818657,-118.02113
1463,1774.91,751227.079220779,35.820741,-118.027033
1464,1776.86,751775.925511587,35.823638,-118.031956
1465,1756.25,752404.222421357,35.826889,-118.037649
1466,1744.61,752949.14369988,35.831538,-118.039593
1467,1698.67,753400.762682302,35.834813,-118.042561
1468,1766.32,754002.190277475,35.838972,-118.04683
1469,1792.21,754552.754801405,35.842249,-118.051406
1470,1889.61,755263.474843485,35.846391,-118.057407
1471,1941.49,755875.755565258,35.850618,-118.061764
1472,1994.46,756438.217532534,35.855305,-118.064136
1473,2064.88,757123.695553719,35.861449,-118.06493
1474,2124.57,757600.398331027,35.865652,-118.066024
1475,2175.65,758134.987322896,35.867289,-118.060457
1476,2250.38,758867.40170058,35.872372,-118.065631
1477,2276.45,759363.4131247,35.876802,-118.066367
1478,2319.16,760177.321338462,35.883218,-118.070736
1479,2364.1,760883.745264381,35.887297,-118.076743
1480,2435.4,761579.633171001,35.889939,-118.083733
1481,2396.35,762377.124831459,35.891329,-118.092399
1482,2315.66,763328.72425769,35.895155,-118.101832
1483,2229.83,763978.776988399,35.89698,-118.108674
1484,2198.89,764609.02627045,35.90057,-118.114084
1485,2136.25,765285.896743395,35.902275,-118.121283
1486,2097.61,765728.868835668,35.906104,-118.122672
1487,2064.07,766105.54232262,35.909491,-118.122954
1488,2053.93,766557.731513067,35.910045,-118.127917
1489,1995.48,767075.55201248,35.914541,-118.129455
1490,1945.2,767625.318191482,35.916987,-118.134752
1491,1877.85,768300.791832973,35.921505,-118.139768
1492,1808.35,769019.861814748,35.923445,-118.14737
1493,1800.95,769285.06553908,35.925709,-118.148312
1494,1804.69,769860.48585017,35.930869,-118.148949
1495,1782.49,770507.157026408,35.936627,-118.150057
1496,1773.21,771231.814665159,35.942888,-118.152342
1497,1803.35,772286.739143815,35.952394,-118.152544
1498,1795.17,772921.607373498,35.9579,-118.15063
1499,1792.54,773778.03369433,35.965563,-118.151766
1500,1777.78,774644.588195078,35.972701,-118.155664
1501,1754.57,775345.151452824,35.978977,-118.154816
1502,1789.34,776266.732457064,35.985018,-118.147803
1503,1815.74,777024.663932558,35.991777,-118.146588
1504,1818.75,778408.160999767,36.002788,-118.139389
1505,1852.37,779329.605088171,36.010652,-118.136105
1506,1833.48,779728.563091038,36.013375,-118.133215
1507,1819.01,780107.043780697,36.016737,-118.132506
1508,1838.87,781024.520782649,36.025,-118.13288
1509,1838.05,782028.339992157,36.034033,-118.132267
1510,1855.53,783434.914045536,36.046694,-118.131497
1511,1875.37,784330.180984206,36.054688,-118.130151
1512,1884.74,785466.892956106,36.064909,-118.1293
1513,1924.29,786481.189617328,36.073843,-118.126917
1514,1923.6,786895.349248748,36.077371,-118.125416
1515,1950.59,787557.013810363,36.083292,-118.124545
1516,2025.96,788378.410107349,36.090672,-118.123833
1517,2058.39,788967.254361257,36.094983,-118.12002
1518,2082.31,789311.00933615,36.098026,-118.120736
1519,2077.33,789736.763331691,36.101548,-118.11886
1520,2132.74,790367.73255645,36.107234,-118.118776
1521,2164.23,790766.362030503,36.108674,-118.122832
1522,2194.47,791224.245516944,36.112658,-118.124157
1523,2219.75,791663.648173625,36.115574,-118.127459
1524,2256.06,792326.509610016,36.120887,-118.130825
1525,2343.65,793260.193491266,36.128945,-118.133812
1526,2448.34,794802.690095961,36.141115,-118.142094
1527,2424.08,796365.515483225,36.154584,-118.147171
1528,2444.03,796840.757116357,36.158684,-118.145644
1529,2501.52,797518.7281378,36.164656,-118.144052
1530,2546.13,798079.69280809,36.168431,-118.139905
1531,2495.35,798684.08457063,36.173168,-118.136589
1532,2434.71,799293.120286143,36.17859,-118.135537
1533,2390.48,800083.572625729,36.182603,-118.128277
1534,2414.51,800971.010301492,36.189059,-118.1341
1535,2432.37,801468.951504742,36.193219,-118.136176
1536,2462.97,802077.77609913,36.198676,-118.13688
1537,2496.02,803171.057041108,36.208528,-118.136737
1538,2562.46,804100.041905632,36.21681,-118.138248
1539,2675,805159.960521355,36.225862,-118.134484
1540,2748.94,805446.307720556,36.226076,-118.13131
1541,2818.35,805817.557994249,36.227581,-118.127622
1542,2876.42,806077.668333053,36.229911,-118.127939
1543,2930.58,806566.933166658,36.23077,-118.122601
1544,2991.58,806929.517935874,36.232871,-118.119512
1545,3057.62,807351.596824683,36.236147,-118.117126
1546,3136.92,808646.692322893,36.246763,-118.123113
1547,3210.35,809695.4322073,36.256214,-118.123189
1548,3164.61,810436.891593039,36.260772,-118.129222
1549,3078.58,811163.554225236,36.265449,-118.134882
1550,2980.31,812305.653338348,36.275258,-118.138732
1551,2879.99,813365.673889521,36.2846,-118.141197
1552,2825.61,814156.861757008,36.289699,-118.135041
1553,2771.81,814901.811467143,36.29613,-118.132661
1554,2745.88,815221.641076719,36.298636,-118.130902
1555,2741.97,815835.67249526,36.302808,-118.126411
1556,2753.25,816639.966622832,36.308523,-118.120903
1557,2740.75,817622.538097978,36.314121,-118.12938
1558,2727.23,818473.15341305,36.321669,-118.131033
1559,2811.97,819052.525562531,36.326075,-118.134495
1560,2878.54,819417.740677021,36.329251,-118.133428
1561,2925.17,819935.707627238,36.333916,-118.133629
1562,2969.49,820636.233827388,36.339314,-118.129583
1563,3008.86,820986.798705445,36.342473,-118.12963
1564,3075.21,821411.479692198,36.34587,-118.127451
1565,3132.6,821908.649801246,36.349904,-118.125041
1566,3199,822673.547110303,36.356749,-118.126046
1567,3242.6,823140.763791088,36.360921,-118.126748
1568,3190.56,824216.570957913,36.36918,-118.133026
1569,3182.11,825054.308986061,36.369188,-118.142361
1570,3187.86,826044.803632183,36.376184,-118.149216
1571,3131.71,826966.794558443,36.383371,-118.154372
1572,3086.03,828061.684706128,36.391085,-118.161981
1573,3082.03,829111.417734351,36.398073,-118.154094
1574,3024.42,829761.315344134,36.402378,-118.149182
1575,2978.96,830438.608187417,36.408386,-118.150513
1576,2947.26,831491.829584015,36.412976,-118.140235
1577,2976.3,832350.024790376,36.420565,-118.142078
1578,3028.78,833098.150699393,36.425502,-118.147759
1579,3095.06,833602.039785892,36.427982,-118.152466
1580,3169.38,834071.959767553,36.428858,-118.157593
1581,3176.65,835039.849293551,36.427959,-118.168329
1582,3249.78,836001.805380174,36.428877,-118.178996
1583,3268.42,837326.169569994,36.43298,-118.192865
1584,3280.42,838530.99116949,36.429396,-118.205548
1585,3333.22,839415.891828653,36.430417,-118.215335
1586,3343.48,840355.262912048,36.437405,-118.221248
1587,3361.83,841038.581509289,36.443349,-118.219257
1588,3385.86,841667.229460321,36.448802,-118.217356
1589,3425.63,842376.833475331,36.453654,-118.222512
1590,3503.04,843039.779174515,36.45538,-118.229592
1591,3474.41,844152.421375436,36.46141,-118.239509
1592,3466.89,845420.490455001,36.468337,-118.250761
1593,3479.85,846011.266668351,36.473499,-118.252374
1594,3479.98,846511.507477608,36.472887,-118.257904
1595,3399.88,847578.30069291,36.47936,-118.266705
1596,3351.49,848509.559872602,36.48099,-118.276899
1597,3355.68,849579.329055799,36.480752,-118.288833
1598,3345.17,850739.657494773,36.481635,-118.301735
1599,3293.85,851601.391845627,36.481937,-118.311344
1600,3213.39,852062.85452683,36.482351,-118.316468
1601,3174.58,852696.553558343,36.48628,-118.3216
1602,3129.78,852955.974987335,36.488607,-118.321878
1603,3046.28,853436.284238421,36.492285,-118.319052
1604,2994.28,853812.770421996,36.49419,-118.322529
1605,2950.04,854380.184573317,36.495117,-118.328757
1606,2901.35,855161.417692291,36.496264,-118.33736
1607,3007.28,855710.282675371,36.49879,-118.342627
1608,3132.64,856055.458428564,36.501781,-118.343685
1609,3189.62,856934.208291641,36.509688,-118.344223
1610,3288.48,857860.5986305,36.516828,-118.349582
1611,3303.99,858232.422931362,36.520137,-118.348929
1612,3220.15,859622.354226218,36.528324,-118.360674
1613,3216.39,860852.170724205,36.538926,-118.364674
1614,3245.28,861512.325403787,36.544873,-118.364483
1615,3193.72,862014.21046963,36.548009,-118.360444
1616,3145.65,862495.028651564,36.552002,-118.358359
1617,3206.49,862943.135024765,36.555663,-118.360471
1618,3286.04,863324.458511962,36.558933,-118.36178
1619,3292.02,863904.160850151,36.563285,-118.365362
1620,3250.39,864711.094883111,36.570033,-118.368721
1621,3348.35,865840.066413789,36.579133,-118.374361
1622,3306.65,866722.03319181,36.586267,-118.370017
1623,3266.43,867154.663831246,36.590007,-118.371382
1624,3183.38,867671.369839236,36.594136,-118.368713
1625,3245.79,868436.518582707,36.594041,-118.377263
1626,3322.22,869790.988159186,36.605719,-118.37286
1627,3370.79,870466.982637177,36.611376,-118.375663
1628,3429.81,870832.142669539,36.613097,-118.379142
1629,3452.66,872071.490442393,36.623548,-118.384027
1630,3390.24,872636.925422754,36.628487,-118.385581
1631,3362.13,873494.622833131,36.636212,-118.385891
1632,3321.68,874010.193009351,36.640558,-118.387929
1633,3398.05,874818.993803471,36.647582,-118.390343
1634,3471.88,875750.959287632,36.655837,-118.388426
1635,3531.35,876510.740002995,36.661617,-118.383871
1636,3617.39,877206.884306896,36.66786,-118.384634
1637,3640.37,877750.496555179,36.672492,-118.382655
1638,3732.94,878553.96204875,36.679344,-118.379751
1639,3801.42,879592.586869871,36.688151,-118.375818
1640,3832.35,879997.170528612,36.691225,-118.373384
1641,3965.75,880251.936877775,36.693483,-118.372869
1642,3982.09,880403.294443627,36.69483,-118.373135
1643,3918.59,880680.169325042,36.697296,-118.372664
1644,3791.18,881421.667721039,36.703555,-118.369759
1645,3731.79,881556.666219616,36.703391,-118.368262
1646,3680.26,881854.921031836,36.705689,-118.366531
1647,3632.15,882035.358430152,36.707275,-118.366086
1648,3582.34,882429.716554943,36.710754,-118.365186
1649,3491.16,882859.184845109,36.714623,-118.365074
1650,3450.86,883101.788581448,36.714761,-118.367784
1651,3393.38,883547.920972335,36.715462,-118.372701
1652,3297.9,884550.583635796,36.724388,-118.370961
1653,3241.06,885077.708222402,36.729129,-118.371325
1654,3203.72,885566.054124085,36.732865,-118.374214
1655,3170.99,886279.843151323,36.737943,-118.379119
